rank	tribe_id	cluster_id	seq_count	assigned_count	unassigned_or_missing_count	dominant_subfamily	dominant_subfamily_count	dominant_subfamily_pct_total	dominant_subfamily_pct_assigned	subfamily_breakdown
1046	tribe1046	2583	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1047	tribe1047	5612	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1048	tribe1048	9399	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1049	tribe1049	29914	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1050	tribe1050	30134	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1051	tribe1051	37603	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1052	tribe1052	39192	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1053	tribe1053	39620	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1054	tribe1054	39956	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1055	tribe1055	47575	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1056	tribe1056	48017	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1057	tribe1057	52894	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1058	tribe1058	56020	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1059	tribe1059	57492	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1060	tribe1060	59882	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1061	tribe1061	60754	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1062	tribe1062	61413	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1063	tribe1063	62250	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1064	tribe1064	63104	5	5	0	d2_8seqs	5	100.00	100.00	d2_8seqs:5
1065	tribe1065	63897	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1066	tribe1066	64596	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1067	tribe1067	64889	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1068	tribe1068	64897	5	5	0	d3_38seqs	5	100.00	100.00	d3_38seqs:5
1069	tribe1069	65067	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1070	tribe1070	65150	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1071	tribe1071	66328	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1072	tribe1072	67037	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1073	tribe1073	69150	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1074	tribe1074	70185	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1075	tribe1075	74092	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1076	tribe1076	75337	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1077	tribe1077	75431	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1078	tribe1078	76511	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1079	tribe1079	78070	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1080	tribe1080	78770	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1081	tribe1081	78883	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1082	tribe1082	79496	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1083	tribe1083	80358	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1084	tribe1084	80619	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1085	tribe1085	81035	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1086	tribe1086	81205	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1087	tribe1087	84097	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1088	tribe1088	85564	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1089	tribe1089	86136	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1090	tribe1090	86878	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1091	tribe1091	87309	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1092	tribe1092	88869	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1093	tribe1093	90016	5	5	0	d2_8seqs	5	100.00	100.00	d2_8seqs:5
1094	tribe1094	90309	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1095	tribe1095	93062	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1096	tribe1096	93203	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1097	tribe1097	93351	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1098	tribe1098	93687	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1099	tribe1099	93784	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1100	tribe1100	93830	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1101	tribe1101	94175	5	0	5	unassigned	0	0.00	0.00	-
1102	tribe1102	94297	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1103	tribe1103	94440	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1104	tribe1104	94748	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1105	tribe1105	94837	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1106	tribe1106	95550	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1107	tribe1107	95824	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1108	tribe1108	96085	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1109	tribe1109	96088	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1110	tribe1110	96168	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1111	tribe1111	96519	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1112	tribe1112	96852	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1113	tribe1113	97838	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1114	tribe1114	98091	5	4	1	d4_266seqs	4	80.00	100.00	d4_266seqs:4
1115	tribe1115	98530	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1116	tribe1116	99172	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1117	tribe1117	99562	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1118	tribe1118	99604	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1119	tribe1119	100418	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1120	tribe1120	100420	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1121	tribe1121	100642	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1122	tribe1122	100935	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1123	tribe1123	101186	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1124	tribe1124	101600	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1125	tribe1125	102184	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1126	tribe1126	102377	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1127	tribe1127	102696	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1128	tribe1128	102743	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1129	tribe1129	103162	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1130	tribe1130	103435	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1131	tribe1131	104979	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1132	tribe1132	105235	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1133	tribe1133	105602	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1134	tribe1134	105637	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1135	tribe1135	106969	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1136	tribe1136	107234	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1137	tribe1137	107447	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1138	tribe1138	108437	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1139	tribe1139	108721	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1140	tribe1140	108767	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1141	tribe1141	109742	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1142	tribe1142	110000	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1143	tribe1143	110471	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1144	tribe1144	110495	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1145	tribe1145	111249	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1146	tribe1146	111515	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1147	tribe1147	112602	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1148	tribe1148	113194	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1149	tribe1149	113674	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1150	tribe1150	113750	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1151	tribe1151	116210	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1152	tribe1152	116367	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1153	tribe1153	117351	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1154	tribe1154	117792	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1155	tribe1155	118715	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1156	tribe1156	119313	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1157	tribe1157	120332	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1158	tribe1158	120702	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1159	tribe1159	121335	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1160	tribe1160	121449	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1161	tribe1161	121592	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1162	tribe1162	122708	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1163	tribe1163	123058	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1164	tribe1164	123255	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1165	tribe1165	123386	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1166	tribe1166	123471	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1167	tribe1167	123581	5	5	0	d3_38seqs	5	100.00	100.00	d3_38seqs:5
1168	tribe1168	123651	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1169	tribe1169	123713	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1170	tribe1170	123719	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1171	tribe1171	123833	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1172	tribe1172	123954	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1173	tribe1173	124146	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1174	tribe1174	124185	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1175	tribe1175	124321	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1176	tribe1176	124357	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1177	tribe1177	124366	5	1	4	d4_266seqs	1	20.00	100.00	d4_266seqs:1
1178	tribe1178	124376	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1179	tribe1179	124462	5	2	3	d2_8seqs	2	40.00	100.00	d2_8seqs:2
1180	tribe1180	124549	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1181	tribe1181	124582	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1182	tribe1182	124701	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1183	tribe1183	124883	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1184	tribe1184	125290	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1185	tribe1185	125305	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1186	tribe1186	125318	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1187	tribe1187	125516	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1188	tribe1188	125544	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1189	tribe1189	125702	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1190	tribe1190	125754	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1191	tribe1191	125821	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1192	tribe1192	125879	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1193	tribe1193	125889	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1194	tribe1194	125925	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1195	tribe1195	125962	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1196	tribe1196	125974	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1197	tribe1197	126153	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1198	tribe1198	126204	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1199	tribe1199	126362	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1200	tribe1200	126422	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1201	tribe1201	126529	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1202	tribe1202	126554	5	2	3	d4_266seqs	2	40.00	100.00	d4_266seqs:2
1203	tribe1203	126659	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1204	tribe1204	126670	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1205	tribe1205	126744	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1206	tribe1206	126761	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1207	tribe1207	126826	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1208	tribe1208	126927	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1209	tribe1209	127129	5	1	4	d2_8seqs	1	20.00	100.00	d2_8seqs:1
1210	tribe1210	127133	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1211	tribe1211	127192	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1212	tribe1212	127298	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1213	tribe1213	127304	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1214	tribe1214	127438	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1215	tribe1215	127572	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1216	tribe1216	127602	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1217	tribe1217	127739	5	5	0	d3_38seqs	5	100.00	100.00	d3_38seqs:5
1218	tribe1218	127793	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1219	tribe1219	127819	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1220	tribe1220	127893	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1221	tribe1221	127952	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1222	tribe1222	128003	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1223	tribe1223	128014	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1224	tribe1224	128016	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1225	tribe1225	128040	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1226	tribe1226	128090	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1227	tribe1227	128134	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1228	tribe1228	128166	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1229	tribe1229	128291	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1230	tribe1230	128349	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1231	tribe1231	128422	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1232	tribe1232	128432	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1233	tribe1233	128583	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1234	tribe1234	128645	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1235	tribe1235	128707	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1236	tribe1236	129076	5	0	5	unassigned	0	0.00	0.00	-
1237	tribe1237	129143	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1238	tribe1238	129175	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1239	tribe1239	129415	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1240	tribe1240	129476	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1241	tribe1241	129655	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1242	tribe1242	129674	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1243	tribe1243	129696	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1244	tribe1244	129707	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1245	tribe1245	129731	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1246	tribe1246	129798	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1247	tribe1247	129823	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1248	tribe1248	129887	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1249	tribe1249	129901	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1250	tribe1250	129940	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1251	tribe1251	129982	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1252	tribe1252	130006	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1253	tribe1253	130112	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1254	tribe1254	130315	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1255	tribe1255	130753	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1256	tribe1256	130790	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1257	tribe1257	131083	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1258	tribe1258	131149	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1259	tribe1259	131215	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1260	tribe1260	131268	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1261	tribe1261	131332	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1262	tribe1262	131391	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1263	tribe1263	131543	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1264	tribe1264	131835	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1265	tribe1265	131991	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1266	tribe1266	132026	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1267	tribe1267	132177	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1268	tribe1268	132233	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1269	tribe1269	132373	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1270	tribe1270	132668	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1271	tribe1271	132826	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1272	tribe1272	132843	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1273	tribe1273	132929	5	4	1	d4_266seqs	4	80.00	100.00	d4_266seqs:4
1274	tribe1274	132932	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1275	tribe1275	133367	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1276	tribe1276	133421	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1277	tribe1277	133464	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1278	tribe1278	133493	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1279	tribe1279	133502	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1280	tribe1280	133656	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1281	tribe1281	133676	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1282	tribe1282	133866	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1283	tribe1283	134002	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1284	tribe1284	134084	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1285	tribe1285	134182	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1286	tribe1286	134532	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1287	tribe1287	134577	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1288	tribe1288	134588	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1289	tribe1289	134928	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1290	tribe1290	135057	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1291	tribe1291	135349	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1292	tribe1292	135492	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1293	tribe1293	135812	5	1	4	d4_266seqs	1	20.00	100.00	d4_266seqs:1
1294	tribe1294	135855	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1295	tribe1295	136061	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1296	tribe1296	136121	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1297	tribe1297	136188	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1298	tribe1298	136212	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1299	tribe1299	136632	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1300	tribe1300	137052	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1301	tribe1301	137422	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1302	tribe1302	137546	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1303	tribe1303	137623	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1304	tribe1304	137767	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1305	tribe1305	137899	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1306	tribe1306	137997	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1307	tribe1307	138066	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1308	tribe1308	138075	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1309	tribe1309	138208	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1310	tribe1310	138398	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1311	tribe1311	138710	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1312	tribe1312	138755	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1313	tribe1313	138888	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1314	tribe1314	139162	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1315	tribe1315	139365	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1316	tribe1316	139467	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1317	tribe1317	139574	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1318	tribe1318	139622	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1319	tribe1319	139977	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1320	tribe1320	140184	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1321	tribe1321	140358	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1322	tribe1322	140397	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1323	tribe1323	140539	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1324	tribe1324	140594	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1325	tribe1325	140753	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1326	tribe1326	140800	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1327	tribe1327	140930	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1328	tribe1328	141307	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1329	tribe1329	141317	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1330	tribe1330	141826	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1331	tribe1331	142108	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1332	tribe1332	142722	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1333	tribe1333	143199	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1334	tribe1334	143218	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1335	tribe1335	143501	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1336	tribe1336	143638	5	5	0	d2_8seqs	5	100.00	100.00	d2_8seqs:5
1337	tribe1337	144023	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1338	tribe1338	144036	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1339	tribe1339	144113	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1340	tribe1340	144179	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1341	tribe1341	144479	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1342	tribe1342	145062	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1343	tribe1343	145560	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1344	tribe1344	145570	5	1	4	d4_266seqs	1	20.00	100.00	d4_266seqs:1
1345	tribe1345	145641	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1346	tribe1346	145748	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1347	tribe1347	145865	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
